PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,20Yavg
ALLSKY_SFC_SW_DNI,2012,31.75,-6.25,6.47,6.76,6.49,6.66,6.42,6.93,5.95,4.69,7.18,5.26,5.03,6.89,6.22,
ALLSKY_SFC_SW_DNI,2012,31.75,-6.75,6.47,6.76,6.49,6.66,6.42,6.93,5.95,4.69,7.18,5.26,5.03,6.89,6.22,
ALLSKY_SFC_SW_DNI,2012,31.75,-7.25,6.23,7.09,6.77,6.36,7.02,7.54,6.27,5.55,7.43,5.47,4.71,6.7,6.43,
ALLSKY_SFC_SW_DNI,2012,31.75,-7.75,6.23,7.09,6.77,6.36,7.02,7.54,6.27,5.55,7.43,5.47,4.71,6.7,6.43,
ALLSKY_SFC_SW_DNI,2012,32.25,-3.25,6.9,7.45,6.67,6.72,6.67,6.67,6.45,5.45,6.82,5.33,5.16,7.35,6.47,
ALLSKY_SFC_SW_DNI,2012,32.25,-3.75,6.9,7.45,6.67,6.72,6.67,6.67,6.45,5.45,6.82,5.33,5.16,7.35,6.47,
ALLSKY_SFC_SW_DNI,2012,32.25,-4.25,7.03,7.59,6.61,6.56,6.49,6.6,6.45,5.33,6.9,5.38,4.96,7.2,6.42,
ALLSKY_SFC_SW_DNI,2012,32.25,-4.75,7.03,7.59,6.61,6.56,6.49,6.6,6.45,5.33,6.9,5.38,4.96,7.2,6.42,
ALLSKY_SFC_SW_DNI,2012,32.25,-5.25,6.1,6.22,6.51,5.47,6.21,7.03,6.43,5.13,6.9,5.12,3.92,6.34,5.95,
ALLSKY_SFC_SW_DNI,2012,32.25,-5.75,6.1,6.22,6.51,5.47,6.21,7.03,6.43,5.13,6.9,5.12,3.92,6.34,5.95,
ALLSKY_SFC_SW_DNI,2012,32.25,-6.25,6.57,7.44,7.11,5.77,6.5,7.51,7.24,6.35,7.08,5.32,4.02,6.46,6.45,
ALLSKY_SFC_SW_DNI,2012,32.25,-6.75,6.57,7.44,7.11,5.77,6.5,7.51,7.24,6.35,7.08,5.32,4.02,6.46,6.45,
ALLSKY_SFC_SW_DNI,2012,32.25,-7.25,6.19,7.64,7.3,6.44,6.98,7.97,7.73,6.92,7.13,5.55,4,6.2,6.67,
ALLSKY_SFC_SW_DNI,2012,32.25,-7.75,6.19,7.64,7.3,6.44,6.98,7.97,7.73,6.92,7.13,5.55,4,6.2,6.67,
ALLSKY_SFC_SW_DNI,2012,32.75,-3.25,6.9,7.45,6.67,6.72,6.67,6.67,6.45,5.45,6.82,5.33,5.16,7.35,6.47,
ALLSKY_SFC_SW_DNI,2012,32.75,-3.75,6.9,7.45,6.67,6.72,6.67,6.67,6.45,5.45,6.82,5.33,5.16,7.35,6.47,
ALLSKY_SFC_SW_DNI,2012,32.75,-4.25,7.03,7.59,6.61,6.56,6.49,6.6,6.45,5.33,6.9,5.38,4.96,7.2,6.42,
ALLSKY_SFC_SW_DNI,2012,32.75,-4.75,7.03,7.59,6.61,6.56,6.49,6.6,6.45,5.33,6.9,5.38,4.96,7.2,6.42,
ALLSKY_SFC_SW_DNI,2012,32.75,-5.25,6.1,6.22,6.51,5.47,6.21,7.03,6.43,5.13,6.9,5.12,3.92,6.34,5.95,
ALLSKY_SFC_SW_DNI,2012,32.75,-5.75,6.1,6.22,6.51,5.47,6.21,7.03,6.43,5.13,6.9,5.12,3.92,6.34,5.95,
ALLSKY_SFC_SW_DNI,2012,32.75,-6.25,6.57,7.44,7.11,5.77,6.5,7.51,7.24,6.35,7.08,5.32,4.02,6.46,6.45,
ALLSKY_SFC_SW_DNI,2012,32.75,-6.75,6.57,7.44,7.11,5.77,6.5,7.51,7.24,6.35,7.08,5.32,4.02,6.46,6.45,
ALLSKY_SFC_SW_DNI,2012,32.75,-7.25,6.19,7.64,7.3,6.44,6.98,7.97,7.73,6.92,7.13,5.55,4,6.2,6.67,
ALLSKY_SFC_SW_DNI,2012,32.75,-7.75,6.19,7.64,7.3,6.44,6.98,7.97,7.73,6.92,7.13,5.55,4,6.2,6.67,
ALLSKY_SFC_SW_DNI,2013,29.75,-3.25,7.57,7.9,7.15,6.54,8.5,8.02,6.39,7.53,5.38,5.7,7.27,6.02,6.99,
ALLSKY_SFC_SW_DNI,2013,29.75,-3.75,7.57,7.9,7.15,6.54,8.5,8.02,6.39,7.53,5.38,5.7,7.27,6.02,6.99,
ALLSKY_SFC_SW_DNI,2013,29.75,-4.25,7.86,8.2,7.06,6.64,8.72,7.89,6.22,7.39,5.53,5.87,7.2,5.83,7.03,
ALLSKY_SFC_SW_DNI,2013,29.75,-4.75,7.86,8.2,7.06,6.64,8.72,7.89,6.22,7.39,5.53,5.87,7.2,5.83,7.03,
ALLSKY_SFC_SW_DNI,2013,29.75,-5.25,8.28,7.93,6.95,7.3,9.14,8.15,6.09,7.52,5.47,6.23,7.17,5.93,7.17,
ALLSKY_SFC_SW_DNI,2013,29.75,-5.75,8.28,7.93,6.95,7.3,9.14,8.15,6.09,7.52,5.47,6.23,7.17,5.93,7.17,
ALLSKY_SFC_SW_DNI,2013,29.75,-6.25,8.38,7.98,6.79,7.35,9.12,8.14,6.06,7.39,5.44,6.13,7.33,5.93,7.17,
ALLSKY_SFC_SW_DNI,2013,29.75,-6.75,8.38,7.98,6.79,7.35,9.12,8.14,6.06,7.39,5.44,6.13,7.33,5.93,7.17,
ALLSKY_SFC_SW_DNI,2013,29.75,-7.25,8.38,7.68,6.9,8.04,8.96,8.78,6.76,7.25,5.97,6.46,7.33,6.02,7.37,
ALLSKY_SFC_SW_DNI,2013,29.75,-7.75,8.38,7.68,6.9,8.04,8.96,8.78,6.76,7.25,5.97,6.46,7.33,6.02,7.37,
ALLSKY_SFC_SW_DNI,2013,30.25,-3.25,7.88,8.36,7.2,7.21,8.48,8.44,6.65,7.86,5.64,6.27,7.43,6.22,7.3,
ALLSKY_SFC_SW_DNI,2013,30.25,-3.75,7.88,8.36,7.2,7.21,8.48,8.44,6.65,7.86,5.64,6.27,7.43,6.22,7.3,
ALLSKY_SFC_SW_DNI,2013,30.25,-4.25,7.68,8.46,6.99,7.34,8.41,8.1,6.8,7.93,5.54,6.32,7.21,6.07,7.23,
ALLSKY_SFC_SW_DNI,2013,30.25,-4.75,7.68,8.46,6.99,7.34,8.41,8.1,6.8,7.93,5.54,6.32,7.21,6.07,7.23,
ALLSKY_SFC_SW_DNI,2013,30.25,-5.25,8.26,8.51,7.2,8.15,9.08,8.85,7.13,7.73,5.77,6.71,7.36,6.21,7.57,
ALLSKY_SFC_SW_DNI,2013,30.25,-5.75,8.26,8.51,7.2,8.15,9.08,8.85,7.13,7.73,5.77,6.71,7.36,6.21,7.57,
ALLSKY_SFC_SW_DNI,2013,30.25,-6.25,8.62,8.49,7.16,8.35,9.05,8.82,7,7.27,5.81,6.61,7.82,6.53,7.62,
ALLSKY_SFC_SW_DNI,2013,30.25,-6.75,8.62,8.49,7.16,8.35,9.05,8.82,7,7.27,5.81,6.61,7.82,6.53,7.62,
ALLSKY_SFC_SW_DNI,2013,30.25,-7.25,8.52,8.25,6.69,8.58,9.31,9.44,7.95,6.81,6.34,6.89,7.72,6.35,7.73,
ALLSKY_SFC_SW_DNI,2013,30.25,-7.75,8.52,8.25,6.69,8.58,9.31,9.44,7.95,6.81,6.34,6.89,7.72,6.35,7.73,
ALLSKY_SFC_SW_DNI,2013,30.75,-3.25,7.88,8.36,7.2,7.21,8.48,8.44,6.65,7.86,5.64,6.27,7.43,6.22,7.3,
ALLSKY_SFC_SW_DNI,2013,30.75,-3.75,7.88,8.36,7.2,7.21,8.48,8.44,6.65,7.86,5.64,6.27,7.43,6.22,7.3,
ALLSKY_SFC_SW_DNI,2013,30.75,-4.25,7.68,8.46,6.99,7.34,8.41,8.1,6.8,7.93,5.54,6.32,7.21,6.07,7.23,
ALLSKY_SFC_SW_DNI,2013,30.75,-4.75,7.68,8.46,6.99,7.34,8.41,8.1,6.8,7.93,5.54,6.32,7.21,6.07,7.23,
ALLSKY_SFC_SW_DNI,2013,30.75,-5.25,8.26,8.51,7.2,8.15,9.08,8.85,7.13,7.73,5.77,6.71,7.36,6.21,7.57,
ALLSKY_SFC_SW_DNI,2013,30.75,-5.75,8.26,8.51,7.2,8.15,9.08,8.85,7.13,7.73,5.77,6.71,7.36,6.21,7.57,
ALLSKY_SFC_SW_DNI,2013,30.75,-6.25,8.62,8.49,7.16,8.35,9.05,8.82,7,7.27,5.81,6.61,7.82,6.53,7.62,
ALLSKY_SFC_SW_DNI,2013,30.75,-6.75,8.62,8.49,7.16,8.35,9.05,8.82,7,7.27,5.81,6.61,7.82,6.53,7.62,
ALLSKY_SFC_SW_DNI,2013,30.75,-7.25,8.52,8.25,6.69,8.58,9.31,9.44,7.95,6.81,6.34,6.89,7.72,6.35,7.73,
ALLSKY_SFC_SW_DNI,2013,30.75,-7.75,8.52,8.25,6.69,8.58,9.31,9.44,7.95,6.81,6.34,6.89,7.72,6.35,7.73,
ALLSKY_SFC_SW_DNI,2013,31.25,-3.25,7.73,8.38,7.01,7.37,8.57,8.28,6.86,7.99,5.31,6.12,7.28,6.34,7.26,
ALLSKY_SFC_SW_DNI,2013,31.25,-3.75,7.73,8.38,7.01,7.37,8.57,8.28,6.86,7.99,5.31,6.12,7.28,6.34,7.26,
ALLSKY_SFC_SW_DNI,2013,31.25,-4.25,7.76,8.42,7.03,7.54,8.36,8.31,6.7,7.71,5.44,6.07,7.1,6.23,7.21,
ALLSKY_SFC_SW_DNI,2013,31.25,-4.75,7.76,8.42,7.03,7.54,8.36,8.31,6.7,7.71,5.44,6.07,7.1,6.23,7.21,
ALLSKY_SFC_SW_DNI,2013,31.25,-5.25,7.79,8.36,7.14,7.96,8.43,8.44,6.69,7.01,5.29,6.2,7.14,6.38,7.23,
ALLSKY_SFC_SW_DNI,2013,31.25,-5.75,7.79,8.36,7.14,7.96,8.43,8.44,6.69,7.01,5.29,6.2,7.14,6.38,7.23,
ALLSKY_SFC_SW_DNI,2013,31.25,-6.25,7.8,7.93,6.36,7.7,8.05,8.49,6.86,6.53,5.52,6.29,7.24,6.09,7.06,
ALLSKY_SFC_SW_DNI,2013,31.25,-6.75,7.8,7.93,6.36,7.7,8.05,8.49,6.86,6.53,5.52,6.29,7.24,6.09,7.06,
ALLSKY_SFC_SW_DNI,2013,31.25,-7.25,7.68,7.39,6.3,7.95,7.54,9.07,7.95,6.63,5.78,6.27,7.19,5.82,7.12,
ALLSKY_SFC_SW_DNI,2013,31.25,-7.75,7.68,7.39,6.3,7.95,7.54,9.07,7.95,6.63,5.78,6.27,7.19,5.82,7.12,
ALLSKY_SFC_SW_DNI,2013,31.75,-3.25,7.73,8.38,7.01,7.37,8.57,8.28,6.86,7.99,5.31,6.12,7.28,6.34,7.26,
ALLSKY_SFC_SW_DNI,2013,31.75,-3.75,7.73,8.38,7.01,7.37,8.57,8.28,6.86,7.99,5.31,6.12,7.28,6.34,7.26,
ALLSKY_SFC_SW_DNI,2013,31.75,-4.25,7.76,8.42,7.03,7.54,8.36,8.31,6.7,7.71,5.44,6.07,7.1,6.23,7.21,
ALLSKY_SFC_SW_DNI,2013,31.75,-4.75,7.76,8.42,7.03,7.54,8.36,8.31,6.7,7.71,5.44,6.07,7.1,6.23,7.21,
ALLSKY_SFC_SW_DNI,2013,31.75,-5.25,7.79,8.36,7.14,7.96,8.43,8.44,6.69,7.01,5.29,6.2,7.14,6.38,7.23,
ALLSKY_SFC_SW_DNI,2013,31.75,-5.75,7.79,8.36,7.14,7.96,8.43,8.44,6.69,7.01,5.29,6.2,7.14,6.38,7.23,
ALLSKY_SFC_SW_DNI,2013,31.75,-6.25,7.8,7.93,6.36,7.7,8.05,8.49,6.86,6.53,5.52,6.29,7.24,6.09,7.06,
ALLSKY_SFC_SW_DNI,2013,31.75,-6.75,7.8,7.93,6.36,7.7,8.05,8.49,6.86,6.53,5.52,6.29,7.24,6.09,7.06,
ALLSKY_SFC_SW_DNI,2013,31.75,-7.25,7.68,7.39,6.3,7.95,7.54,9.07,7.95,6.63,5.78,6.27,7.19,5.82,7.12,
ALLSKY_SFC_SW_DNI,2013,31.75,-7.75,7.68,7.39,6.3,7.95,7.54,9.07,7.95,6.63,5.78,6.27,7.19,5.82,7.12,
ALLSKY_SFC_SW_DNI,2013,32.25,-3.25,7.02,8.01,6.55,7.49,8.11,8.33,7.1,7.49,5.18,5.84,6.48,5.87,6.95,
ALLSKY_SFC_SW_DNI,2013,32.25,-3.75,7.02,8.01,6.55,7.49,8.11,8.33,7.1,7.49,5.18,5.84,6.48,5.87,6.95,
ALLSKY_SFC_SW_DNI,2013,32.25,-4.25,7.3,8.07,6.97,7.67,7.74,8.19,6.87,6.97,5.14,5.81,6.6,6.13,6.95,
ALLSKY_SFC_SW_DNI,2013,32.25,-4.75,7.3,8.07,6.97,7.67,7.74,8.19,6.87,6.97,5.14,5.81,6.6,6.13,6.95,
ALLSKY_SFC_SW_DNI,2013,32.25,-5.25,6.47,7.26,5.83,7.44,7.34,8.72,7.46,6.6,5.35,5.96,6.17,5.74,6.69,
ALLSKY_SFC_SW_DNI,2013,32.25,-5.75,6.47,7.26,5.83,7.44,7.34,8.72,7.46,6.6,5.35,5.96,6.17,5.74,6.69,
ALLSKY_SFC_SW_DNI,2013,32.25,-6.25,6.72,7.22,5.33,7.39,7.09,9.18,8.11,7.21,5.88,6.06,6.31,5.66,6.84,
ALLSKY_SFC_SW_DNI,2013,32.25,-6.75,6.72,7.22,5.33,7.39,7.09,9.18,8.11,7.21,5.88,6.06,6.31,5.66,6.84,
ALLSKY_SFC_SW_DNI,2013,32.25,-7.25,6.57,7.11,5.33,7.56,7.14,9.4,8.66,7.09,5.97,6.02,6.38,5.31,6.87,
ALLSKY_SFC_SW_DNI,2013,32.25,-7.75,6.57,7.11,5.33,7.56,7.14,9.4,8.66,7.09,5.97,6.02,6.38,5.31,6.87,
ALLSKY_SFC_SW_DNI,2013,32.75,-3.25,7.02,8.01,6.55,7.49,8.11,8.33,7.1,7.49,5.18,5.84,6.48,5.87,6.95,
ALLSKY_SFC_SW_DNI,2013,32.75,-3.75,7.02,8.01,6.55,7.49,8.11,8.33,7.1,7.49,5.18,5.84,6.48,5.87,6.95,
ALLSKY_SFC_SW_DNI,2013,32.75,-4.25,7.3,8.07,6.97,7.67,7.74,8.19,6.87,6.97,5.14,5.81,6.6,6.13,6.95,
ALLSKY_SFC_SW_DNI,2013,32.75,-4.75,7.3,8.07,6.97,7.67,7.74,8.19,6.87,6.97,5.14,5.81,6.6,6.13,6.95,
ALLSKY_SFC_SW_DNI,2013,32.75,-5.25,6.47,7.26,5.83,7.44,7.34,8.72,7.46,6.6,5.35,5.96,6.17,5.74,6.69,
ALLSKY_SFC_SW_DNI,2013,32.75,-5.75,6.47,7.26,5.83,7.44,7.34,8.72,7.46,6.6,5.35,5.96,6.17,5.74,6.69,
ALLSKY_SFC_SW_DNI,2013,32.75,-6.25,6.72,7.22,5.33,7.39,7.09,9.18,8.11,7.21,5.88,6.06,6.31,5.66,6.84,
ALLSKY_SFC_SW_DNI,2013,32.75,-6.75,6.72,7.22,5.33,7.39,7.09,9.18,8.11,7.21,5.88,6.06,6.31,5.66,6.84,
ALLSKY_SFC_SW_DNI,2013,32.75,-7.25,6.57,7.11,5.33,7.56,7.14,9.4,8.66,7.09,5.97,6.02,6.38,5.31,6.87,
ALLSKY_SFC_SW_DNI,2013,32.75,-7.75,6.57,7.11,5.33,7.56,7.14,9.4,8.66,7.09,5.97,6.02,6.38,5.31,6.87,
ALLSKY_SFC_SW_DNI,2014,29.75,-3.25,5.86,7.54,7.11,7.57,6.73,8.06,6.13,5.91,4.7,5.3,5.49,7.42,6.48,
ALLSKY_SFC_SW_DNI,2014,29.75,-3.75,5.86,7.54,7.11,7.57,6.73,8.06,6.13,5.91,4.7,5.3,5.49,7.42,6.48,
ALLSKY_SFC_SW_DNI,2014,29.75,-4.25,6.08,7.74,6.95,7.64,6.52,7.95,6.13,5.94,4.62,5.28,5.37,7.46,6.46,
ALLSKY_SFC_SW_DNI,2014,29.75,-4.75,6.08,7.74,6.95,7.64,6.52,7.95,6.13,5.94,4.62,5.28,5.37,7.46,6.46,
ALLSKY_SFC_SW_DNI,2014,29.75,-5.25,6.59,7.75,6.59,7.48,6.83,8.19,6.54,5.81,4.83,5.49,5.71,7.46,6.6,
ALLSKY_SFC_SW_DNI,2014,29.75,-5.75,6.59,7.75,6.59,7.48,6.83,8.19,6.54,5.81,4.83,5.49,5.71,7.46,6.6,
ALLSKY_SFC_SW_DNI,2014,29.75,-6.25,6.83,7.69,6.64,7.33,6.67,8.06,6.47,5.56,4.82,5.49,5.73,7.69,6.57,
ALLSKY_SFC_SW_DNI,2014,29.75,-6.75,6.83,7.69,6.64,7.33,6.67,8.06,6.47,5.56,4.82,5.49,5.73,7.69,6.57,
ALLSKY_SFC_SW_DNI,2014,29.75,-7.25,7.23,8.13,7.17,7.45,7.33,8.44,7.21,6.08,5.25,5.69,5.72,7.65,6.94,
ALLSKY_SFC_SW_DNI,2014,29.75,-7.75,7.23,8.13,7.17,7.45,7.33,8.44,7.21,6.08,5.25,5.69,5.72,7.65,6.94,
ALLSKY_SFC_SW_DNI,2014,30.25,-3.25,6.31,7.89,7.37,7.74,6.63,8.77,6.74,6.07,4.78,5.43,5.57,7.63,6.73,
ALLSKY_SFC_SW_DNI,2014,30.25,-3.75,6.31,7.89,7.37,7.74,6.63,8.77,6.74,6.07,4.78,5.43,5.57,7.63,6.73,
ALLSKY_SFC_SW_DNI,2014,30.25,-4.25,6.65,7.83,7.19,7.69,6.58,8.63,6.67,5.98,4.95,5.31,5.47,7.73,6.71,
ALLSKY_SFC_SW_DNI,2014,30.25,-4.75,6.65,7.83,7.19,7.69,6.58,8.63,6.67,5.98,4.95,5.31,5.47,7.73,6.71,
ALLSKY_SFC_SW_DNI,2014,30.25,-5.25,6.73,8.14,7.08,7.84,7.05,8.88,7.43,6.18,5.52,5.64,5.57,7.67,6.97,
ALLSKY_SFC_SW_DNI,2014,30.25,-5.75,6.73,8.14,7.08,7.84,7.05,8.88,7.43,6.18,5.52,5.64,5.57,7.67,6.97,
ALLSKY_SFC_SW_DNI,2014,30.25,-6.25,6.99,8.34,7.3,7.83,6.93,8.82,7.5,6.09,5.44,5.7,5.58,7.9,7.03,
ALLSKY_SFC_SW_DNI,2014,30.25,-6.75,6.99,8.34,7.3,7.83,6.93,8.82,7.5,6.09,5.44,5.7,5.58,7.9,7.03,
ALLSKY_SFC_SW_DNI,2014,30.25,-7.25,6.98,8.72,7.54,7.99,7.53,9.14,8.39,6.62,6.12,6.02,5.3,7.43,7.31,
ALLSKY_SFC_SW_DNI,2014,30.25,-7.75,6.98,8.72,7.54,7.99,7.53,9.14,8.39,6.62,6.12,6.02,5.3,7.43,7.31,
ALLSKY_SFC_SW_DNI,2014,30.75,-3.25,6.31,7.89,7.37,7.74,6.63,8.77,6.74,6.07,4.78,5.43,5.57,7.63,6.73,
ALLSKY_SFC_SW_DNI,2014,30.75,-3.75,6.31,7.89,7.37,7.74,6.63,8.77,6.74,6.07,4.78,5.43,5.57,7.63,6.73,
ALLSKY_SFC_SW_DNI,2014,30.75,-4.25,6.65,7.83,7.19,7.69,6.58,8.63,6.67,5.98,4.95,5.31,5.47,7.73,6.71,
ALLSKY_SFC_SW_DNI,2014,30.75,-4.75,6.65,7.83,7.19,7.69,6.58,8.63,6.67,5.98,4.95,5.31,5.47,7.73,6.71,
ALLSKY_SFC_SW_DNI,2014,30.75,-5.25,6.73,8.14,7.08,7.84,7.05,8.88,7.43,6.18,5.52,5.64,5.57,7.67,6.97,
ALLSKY_SFC_SW_DNI,2014,30.75,-5.75,6.73,8.14,7.08,7.84,7.05,8.88,7.43,6.18,5.52,5.64,5.57,7.67,6.97,
ALLSKY_SFC_SW_DNI,2014,30.75,-6.25,6.99,8.34,7.3,7.83,6.93,8.82,7.5,6.09,5.44,5.7,5.58,7.9,7.03,
ALLSKY_SFC_SW_DNI,2014,30.75,-6.75,6.99,8.34,7.3,7.83,6.93,8.82,7.5,6.09,5.44,5.7,5.58,7.9,7.03,
ALLSKY_SFC_SW_DNI,2014,30.75,-7.25,6.98,8.72,7.54,7.99,7.53,9.14,8.39,6.62,6.12,6.02,5.3,7.43,7.31,
ALLSKY_SFC_SW_DNI,2014,30.75,-7.75,6.98,8.72,7.54,7.99,7.53,9.14,8.39,6.62,6.12,6.02,5.3,7.43,7.31,
ALLSKY_SFC_SW_DNI,2014,31.25,-3.25,6.47,7.62,7.14,7.88,6.82,8.54,6.54,5.97,4.94,5.51,5.25,7.35,6.66,
ALLSKY_SFC_SW_DNI,2014,31.25,-3.75,6.47,7.62,7.14,7.88,6.82,8.54,6.54,5.97,4.94,5.51,5.25,7.35,6.66,
ALLSKY_SFC_SW_DNI,2014,31.25,-4.25,6.47,7.67,7.08,7.93,6.67,8.37,6.61,5.89,4.93,5.43,5.08,7.35,6.61,
ALLSKY_SFC_SW_DNI,2014,31.25,-4.75,6.47,7.67,7.08,7.93,6.67,8.37,6.61,5.89,4.93,5.43,5.08,7.35,6.61,
ALLSKY_SFC_SW_DNI,2014,31.25,-5.25,6.21,7.65,6.9,7.68,6.5,8.42,7.1,5.63,5.08,5.55,4.98,6.95,6.55,
ALLSKY_SFC_SW_DNI,2014,31.25,-5.75,6.21,7.65,6.9,7.68,6.5,8.42,7.1,5.63,5.08,5.55,4.98,6.95,6.55,
ALLSKY_SFC_SW_DNI,2014,31.25,-6.25,6.04,7.49,6.81,7.5,6.52,8.5,7.29,5.69,5.13,5.54,4.81,6.6,6.49,
ALLSKY_SFC_SW_DNI,2014,31.25,-6.75,6.04,7.49,6.81,7.5,6.52,8.5,7.29,5.69,5.13,5.54,4.81,6.6,6.49,
ALLSKY_SFC_SW_DNI,2014,31.25,-7.25,5.84,7.58,6.64,7.55,7.13,8.52,8.39,6.62,5.44,5.77,4.67,6.36,6.7,
ALLSKY_SFC_SW_DNI,2014,31.25,-7.75,5.84,7.58,6.64,7.55,7.13,8.52,8.39,6.62,5.44,5.77,4.67,6.36,6.7,
ALLSKY_SFC_SW_DNI,2014,31.75,-3.25,6.47,7.62,7.14,7.88,6.82,8.54,6.54,5.97,4.94,5.51,5.25,7.35,6.66,
ALLSKY_SFC_SW_DNI,2014,31.75,-3.75,6.47,7.62,7.14,7.88,6.82,8.54,6.54,5.97,4.94,5.51,5.25,7.35,6.66,
ALLSKY_SFC_SW_DNI,2014,31.75,-4.25,6.47,7.67,7.08,7.93,6.67,8.37,6.61,5.89,4.93,5.43,5.08,7.35,6.61,
ALLSKY_SFC_SW_DNI,2014,31.75,-4.75,6.47,7.67,7.08,7.93,6.67,8.37,6.61,5.89,4.93,5.43,5.08,7.35,6.61,
ALLSKY_SFC_SW_DNI,2014,31.75,-5.25,6.21,7.65,6.9,7.68,6.5,8.42,7.1,5.63,5.08,5.55,4.98,6.95,6.55,
ALLSKY_SFC_SW_DNI,2014,31.75,-5.75,6.21,7.65,6.9,7.68,6.5,8.42,7.1,5.63,5.08,5.55,4.98,6.95,6.55,
ALLSKY_SFC_SW_DNI,2014,31.75,-6.25,6.04,7.49,6.81,7.5,6.52,8.5,7.29,5.69,5.13,5.54,4.81,6.6,6.49,
ALLSKY_SFC_SW_DNI,2014,31.75,-6.75,6.04,7.49,6.81,7.5,6.52,8.5,7.29,5.69,5.13,5.54,4.81,6.6,6.49,
ALLSKY_SFC_SW_DNI,2014,31.75,-7.25,5.84,7.58,6.64,7.55,7.13,8.52,8.39,6.62,5.44,5.77,4.67,6.36,6.7,
ALLSKY_SFC_SW_DNI,2014,31.75,-7.75,5.84,7.58,6.64,7.55,7.13,8.52,8.39,6.62,5.44,5.77,4.67,6.36,6.7,
ALLSKY_SFC_SW_DNI,2014,32.25,-3.25,5.76,7.22,6.84,7.9,6.97,8.22,7.19,6.44,4.92,5.54,4.41,6.51,6.49,
ALLSKY_SFC_SW_DNI,2014,32.25,-3.75,5.76,7.22,6.84,7.9,6.97,8.22,7.19,6.44,4.92,5.54,4.41,6.51,6.49,
ALLSKY_SFC_SW_DNI,2014,32.25,-4.25,5.75,7.35,6.72,7.9,6.52,8.12,7.23,6.14,4.93,5.4,4.28,6.68,6.41,
ALLSKY_SFC_SW_DNI,2014,32.25,-4.75,5.75,7.35,6.72,7.9,6.52,8.12,7.23,6.14,4.93,5.4,4.28,6.68,6.41,
ALLSKY_SFC_SW_DNI,2014,32.25,-5.25,5.18,6.82,6.35,7.58,7,8.35,7.98,6.54,5.52,5.44,3.88,5.67,6.36,
ALLSKY_SFC_SW_DNI,2014,32.25,-5.75,5.18,6.82,6.35,7.58,7,8.35,7.98,6.54,5.52,5.44,3.88,5.67,6.36,
ALLSKY_SFC_SW_DNI,2014,32.25,-6.25,5.21,6.95,6.44,7.59,7.37,8.29,8.62,7.53,5.67,5.67,3.98,5.74,6.59,
ALLSKY_SFC_SW_DNI,2014,32.25,-6.75,5.21,6.95,6.44,7.59,7.37,8.29,8.62,7.53,5.67,5.67,3.98,5.74,6.59,
ALLSKY_SFC_SW_DNI,2014,32.25,-7.25,5.13,6.82,6.49,7.66,7.91,8.25,8.93,8.03,6.21,5.7,4.21,5.57,6.74,
ALLSKY_SFC_SW_DNI,2014,32.25,-7.75,5.13,6.82,6.49,7.66,7.91,8.25,8.93,8.03,6.21,5.7,4.21,5.57,6.74,
ALLSKY_SFC_SW_DNI,2014,32.75,-3.25,5.76,7.22,6.84,7.9,6.97,8.22,7.19,6.44,4.92,5.54,4.41,6.51,6.49,
ALLSKY_SFC_SW_DNI,2014,32.75,-3.75,5.76,7.22,6.84,7.9,6.97,8.22,7.19,6.44,4.92,5.54,4.41,6.51,6.49,
ALLSKY_SFC_SW_DNI,2014,32.75,-4.25,5.75,7.35,6.72,7.9,6.52,8.12,7.23,6.14,4.93,5.4,4.28,6.68,6.41,
ALLSKY_SFC_SW_DNI,2014,32.75,-4.75,5.75,7.35,6.72,7.9,6.52,8.12,7.23,6.14,4.93,5.4,4.28,6.68,6.41,
ALLSKY_SFC_SW_DNI,2014,32.75,-5.25,5.18,6.82,6.35,7.58,7,8.35,7.98,6.54,5.52,5.44,3.88,5.67,6.36,
ALLSKY_SFC_SW_DNI,2014,32.75,-5.75,5.18,6.82,6.35,7.58,7,8.35,7.98,6.54,5.52,5.44,3.88,5.67,6.36,
ALLSKY_SFC_SW_DNI,2014,32.75,-6.25,5.21,6.95,6.44,7.59,7.37,8.29,8.62,7.53,5.67,5.67,3.98,5.74,6.59,
ALLSKY_SFC_SW_DNI,2014,32.75,-6.75,5.21,6.95,6.44,7.59,7.37,8.29,8.62,7.53,5.67,5.67,3.98,5.74,6.59,
ALLSKY_SFC_SW_DNI,2014,32.75,-7.25,5.13,6.82,6.49,7.66,7.91,8.25,8.93,8.03,6.21,5.7,4.21,5.57,6.74,
ALLSKY_SFC_SW_DNI,2014,32.75,-7.75,5.13,6.82,6.49,7.66,7.91,8.25,8.93,8.03,6.21,5.7,4.21,5.57,6.74,
ALLSKY_SFC_SW_DNI,2015,29.75,-3.25,6.49,7.06,8.17,5.77,7.86,7.61,7.69,4.93,5.09,5.38,7.46,5.58,6.59,
ALLSKY_SFC_SW_DNI,2015,29.75,-3.75,6.49,7.06,8.17,5.77,7.86,7.61,7.69,4.93,5.09,5.38,7.46,5.58,6.59,
ALLSKY_SFC_SW_DNI,2015,29.75,-4.25,6.56,7.38,8.09,5.9,7.96,7.57,7.16,4.7,4.97,5.56,7.39,5.34,6.54,
ALLSKY_SFC_SW_DNI,2015,29.75,-4.75,6.56,7.38,8.09,5.9,7.96,7.57,7.16,4.7,4.97,5.56,7.39,5.34,6.54,
